time,value
556,351.00
557,351.00
558,351.00
559,351.00
560,351.00
561,351.00
562,351.00
563,351.00
564,350.00
565,350.00
566,350.00
567,350.00
568,350.00
569,350.00
570,350.00
571,350.00
572,350.00
573,350.00
574,350.00
575,350.00
576,350.00
577,349.00
578,349.00
579,349.00
580,349.00
581,349.00
582,349.00
583,349.00
584,349.00
585,349.00
586,349.00
587,349.00
588,349.00
589,349.00
590,349.00
591,349.00
592,349.00
593,348.00
594,348.00
595,348.00
596,348.00
597,348.00
598,348.00
599,348.00
600,348.00
601,348.00
602,348.00
603,348.00
604,348.00
605,348.00
606,348.00
607,347.00
608,347.00
609,347.00
610,347.00
611,347.00
612,347.00
613,347.00
614,347.00
615,347.00
616,347.00
617,347.00
618,347.00
619,347.00
620,347.00
621,347.00
622,347.00
623,347.00
624,347.00
625,347.00
626,347.00
627,346.00
628,346.00
629,346.00
630,346.00
631,346.00
632,346.00
633,346.00
634,346.00
635,346.00
636,346.00
637,346.00
638,346.00
639,346.00
640,346.00
641,346.00
642,346.00
643,346.00
644,345.00
645,346.00
646,345.00
647,345.00
648,345.00
649,345.00
650,345.00
651,345.00
652,345.00
653,345.00
654,345.00
655,345.00
656,345.00
657,345.00
658,345.00
659,345.00
660,345.00
661,345.00
662,345.00
663,344.00
664,345.00
665,344.00
666,344.00
667,344.00
668,344.00
669,344.00
670,344.00
671,344.00
672,344.00
673,344.00
674,344.00
675,344.00
676,344.00
677,344.00
678,344.00
679,344.00
680,344.00
681,344.00
682,344.00
683,344.00
684,344.00
685,344.00
686,343.00
687,343.00
688,343.00
689,343.00
690,343.00
691,343.00
692,343.00
693,343.00
694,343.00
695,343.00
696,343.00
697,343.00
698,343.00
699,343.00
700,343.00
701,343.00
702,343.00
703,343.00
704,343.00
705,343.00
706,342.00
707,342.00
708,342.00
709,342.00
710,342.00
711,342.00
712,342.00
713,342.00
714,342.00
715,342.00
716,342.00
717,342.00
718,342.00
719,342.00
720,342.00
721,342.00
722,342.00
723,342.00
724,342.00
725,342.00
726,342.00
727,342.00
728,342.00
729,342.00
730,341.00
731,341.00
732,341.00
733,341.00
734,341.00
735,341.00
736,341.00
737,341.00
738,341.00
739,341.00
740,341.00
741,341.00
742,341.00
743,341.00
744,341.00
745,341.00
746,341.00
747,341.00
748,341.00
749,341.00
750,340.00
751,340.00
752,341.00
753,340.00
754,340.00
755,340.00
756,340.00
757,340.00
758,340.00
759,340.00
760,340.00
761,340.00
762,340.00
763,340.00
764,340.00
765,340.00
766,340.00
767,340.00
768,340.00
769,340.00
770,340.00
771,340.00
772,340.00
773,340.00
774,340.00
775,340.00
776,340.00
777,339.00
778,339.00
779,339.00
780,339.00
781,339.00
782,339.00
783,339.00
784,339.00
785,339.00
786,339.00
787,339.00
788,339.00
789,339.00
790,339.00
791,339.00
792,339.00
793,339.00
794,339.00
795,339.00
796,339.00
797,339.00
798,339.00
799,339.00
800,339.00
801,339.00
802,339.00
803,339.00
804,339.00
805,339.00
806,338.00
807,338.00
808,338.00
