Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
389,359.57,359.7,358.02,359.72,359.69,359.83,359.46,360.72,356.47,335.15,298.308870566264,318.068847911449,318.068847911449,318.068847911449,318.068847911449,318.068847911449,318.068847911449,318.068847911449,318.068847911449,318.068847911449,360.011352709739,0.1575,25900,3,0.98
390,359.69,359.85,358.09,359.84,359.85,359.97,359.59,360.92,356.56,335.34,298.350270730673,318.114544135149,318.114544135149,318.114544135149,318.114544135149,318.114544135149,318.114544135149,318.114544135149,318.114544135149,318.114544135149,360.05704893344,0.1575,25900,3,0.98
391,359.81,359.99,358.19,359.95,360.01,360.11,359.72,361.12,356.68,335.54,298.391666774973,318.160236433739,318.160236433739,318.160236433739,318.160236433739,318.160236433739,318.160236433739,318.160236433739,318.160236433739,318.160236433739,360.10274123203,0.1575,25900,3,0.98
392,359.94,360.12,358.28,360.06,360.14,360.26,359.84,361.31,356.8,335.72,298.433058698873,318.205924806756,318.205924806756,318.205924806756,318.205924806756,318.205924806756,318.205924806756,318.205924806756,318.205924806756,318.205924806756,360.148429605047,0.1575,25900,3,0.98
393,360.07,360.24,358.39,360.17,360.27,360.41,359.95,361.47,356.94,335.9,298.47444650208,318.251609253738,318.251609253738,318.251609253738,318.251609253738,318.251609253738,318.251609253738,318.251609253738,318.251609253738,318.251609253738,360.194114052028,0.1575,25900,3,0.98
394,360.17,360.33,358.5,360.28,360.37,360.56,360.08,361.6,357.07,336.04,298.515830184306,318.297289774223,318.297289774223,318.297289774223,318.297289774223,318.297289774223,318.297289774223,318.297289774223,318.297289774223,318.297289774223,360.239794572513,0.1575,25900,3,0.98
395,360.28,360.41,358.62,360.32,360.45,360.65,360.22,361.7,357.19,336.14,298.557209745256,318.342966367748,318.342966367748,318.342966367748,318.342966367748,318.342966367748,318.342966367748,318.342966367748,318.342966367748,318.342966367748,360.285471166038,0.1575,25900,3,0.98
396,360.39,360.49,358.73,360.38,360.55,360.79,360.33,361.86,357.31,336.2,298.598585184643,318.388639033852,318.388639033852,318.388639033852,318.388639033852,318.388639033852,318.388639033852,318.388639033852,318.388639033852,318.388639033852,360.331143832143,0.1575,25900,3,0.98
397,360.54,360.61,358.86,360.47,360.68,360.93,360.44,361.99,357.47,336.31,298.639956502174,318.434307772074,318.434307772074,318.434307772074,318.434307772074,318.434307772074,318.434307772074,318.434307772074,318.434307772074,318.434307772074,360.376812570364,0.1575,25900,3,0.98
398,360.67,360.74,358.91,360.59,360.77,361.04,360.47,362.03,357.62,336.42,298.681323697559,318.479972581951,318.479972581951,318.479972581951,318.479972581951,318.479972581951,318.479972581951,318.479972581951,318.479972581951,318.479972581951,360.422477380242,0.1575,25900,3,0.98
399,360.76,360.8,358.92,360.7,360.8,361.1,360.46,362.04,357.71,336.5,298.722686770508,318.525633463022,318.525633463022,318.525633463022,318.525633463022,318.525633463022,318.525633463022,318.525633463022,318.525633463022,318.525633463022,360.468138261313,0.1575,25900,3,0.98
400,360.82,360.84,358.92,360.8,360.82,361.11,360.46,362.06,357.79,336.6,298.764045720732,318.571290414827,318.571290414827,318.571290414827,318.571290414827,318.571290414827,318.571290414827,318.571290414827,318.571290414827,318.571290414827,360.513795213117,0.1575,25900,3,0.98
401,360.85,360.86,358.95,360.89,360.81,361.13,360.46,362.1,357.83,336.7,298.805400547939,318.616943436904,318.616943436904,318.616943436904,318.616943436904,318.616943436904,318.616943436904,318.616943436904,318.616943436904,318.616943436904,360.559448235195,0.1575,25900,3,0.98
402,360.84,360.89,358.98,360.94,360.79,361.14,360.47,362.13,357.86,336.83,298.84675125184,318.662592528791,318.662592528791,318.662592528791,318.662592528791,318.662592528791,318.662592528791,318.662592528791,318.662592528791,318.662592528791,360.605097327082,0.1575,25900,3,0.98
